V_BELEGKOPF.Belegnummer;V_BELEGKOPF.kunde;V_BELEGKOPF.belegdatum;V_BelegKopf.SBM_ProfitCenter_ID;V_BELEGKOPF.auftragsart;V_BELEGKOPF.verteilergruppe;V_BELEGKOPF.lagerort;V_BelegKopf.Lagergruppe;V_BELEGKOPF.sachbearbeiter;S_KoTraeger.KostenTraeger;V_BELEGKOPF.preisgueltigkeit;V_BELEGKOPF.wunschtermin;V_BELEGKOPF.liefertermin;V_BELEGKOPF.sprache;V_BELEGKOPF.waehrung;V_BelegKopf.MMM_CusRefOrder_ID;JBT_Project.Projekt;V_BELEGKOPF.lieferbedingung;V_BELEGKOPF.lieferrestrikt;V_BELEGKOPF.transportzeit;V_BELEGKOPF.zeiteinheit;V_BELEGKOPF.versandart;V_BELEGKOPF.preisgruppe;V_BELEGKOPF.rabattgruppe;V_BELEGKOPF.empfaenger;V_BELEGKOPF.wiedervorlage;V_BELEGKOPF.beleginfo;V_BELEGKOPF.bestelldatum;V_BELEGKOPF.lieferhinweis;SBM_BusinessCategory.SBM_BusinessCategory_ID;V_BELEGKOPF.valutadatum;V_BELEGKOPF.valutatage;V_BELEGKOPF.zahlungsziel;V_BELEGKOPF.zahlungsart;sbm_bankdataacc.bankdatacounter;V_BELEGKOPF.zuschlbez1;V_BELEGKOPF.zuschlbez2;V_BELEGKOPF.zuschlbez3;V_BELEGKOPF.zuschlbez4;V_BELEGKOPF.zuschlbez5;V_BELEGKOPF.zuschlag1;V_BELEGKOPF.zuschlag2;V_BELEGKOPF.zuschlag3;V_BELEGKOPF.zuschlag4;V_BELEGKOPF.proz_zuschlag;V_BELEGKOPF.Zuschlag_skontofaehig;V_BelegKopf.Fracht_skontofaehig;V_BELEGKOPF.formularnr;V_BELEGKOPF.formularanzahl;V_BelegKopf.Lieferant;V_BelegKopf.TransportPartnerID;V_BelegKopf.Carrier;V_BelegKopf.LorryType;V_BelegKopf.MeansOfTransport;V_BelegKopf.MeansOfTransportNo;V_BELEGKOPF.kopftext1;V_BELEGKOPF.kopftext2;V_BELEGKOPF.kopftext3;V_BELEGKOPF.kopftext4;V_BELEGKOPF.bemerkung1;V_BELEGKOPF.bemerkung2;V_BELEGKOPF.bemerkung3;S_LIEFERADRESSE.Lieferadresse;S_RECHNUNGSADRESSE.RechnungsAdresse;V_BELEGKOPF.Gueltig_Bis;V_BELEGKOPF.Offen;V_BelegKopf.UebertrHinweis;V_BelegKopf.Konfiguration;V_BelegKopf.BelegGeprueft;V_BelegKopf.Konzern;V_BelegKopf.Verband;V_BelegKopf.RabattArt;V_BelegKopf.steuerfrei;V_BelegKopf.steuerfrei_Ausnahme;V_BelegKopf.TaxID;V_BelegKopf.Lieferzeit;V_BelegKopf.Lieferzeit_Einheit;V_BelegKopf.I_BolloAmount;V_BelegKopf.I_VirtualBollo;V_BelegKopf.I_DocumentType;V_BelegKopf.I_PaymentMode;V_BelegKopf.I_TaxDelayed;V_BelegKopf.I_TaxPrepaid;V_BelegKopf.F_EcoTax;V_BelegKopf.USTax_AddRules4;V_BelegKopf.USTax_AddRules5;V_BelegKopf.USTax_AddRules6;V_BelegKopf.USTax_AddRules1;V_BelegKopf.USTax_AddRules2;V_BelegKopf.USTax_AddRules3;V_BelegKopf.USTax_FreightExempt4;V_BelegKopf.USTax_FreightExempt5;V_BelegKopf.USTax_FreightExempt6;V_BelegKopf.USTax_FreightExempt1;V_BelegKopf.USTax_FreightExempt2;V_BelegKopf.USTax_FreightExempt3;V_BelegKopf.USTax_Nexus;V_BelegKopf.USTax_SurchargeTaxable4;V_BelegKopf.USTax_SurchargeTaxable5;V_BelegKopf.USTax_SurchargeTaxable1;V_BelegKopf.USTax_SurchargeTaxable2;V_BelegKopf.USTax_SurchargeTaxable3;V_BelegKopf.USTax_TaxAmount4;V_BelegKopf.USTax_TaxAmount5;V_BelegKopf.USTax_TaxAmount6;V_BelegKopf.USTax_TaxAmount7;V_BelegKopf.USTax_TaxAmount8;V_BelegKopf.USTax_TaxAmount9;V_BelegKopf.USTax_TaxAmount10;V_BelegKopf.USTax_TaxAmount11;V_BelegKopf.USTax_TaxAmount1;V_BelegKopf.USTax_TaxAmount2;V_BelegKopf.USTax_TaxAmount3;V_BelegKopf.USTax_TaxCategory;V_BelegKopf.USTax_TaxRate4;V_BelegKopf.USTax_TaxRate5;V_BelegKopf.USTax_TaxRate6;V_BelegKopf.USTax_TaxRate1;V_BelegKopf.USTax_TaxRate2;V_BelegKopf.USTax_TaxRate3;c_DeliveryTime;V_BelegKopf.uCI_Sammellieferschein;V_BelegKopf.uCE_AdoptPricesFromBOPos;V_BelegKopf.uCW_Transportvermerk;V_BelegKopf.uCW_TRestriktion
0;0;today;;;;?;0;;;today;today;?;D;0;;;0;0;0;4;0;;;;?;;?;;11;?;0;0;0;0;;;;;;0;0;0;0;0;no;no;0;1;0;;;0;0;;;;;;;;;0;0;?;yes;no;no;no;0;0;yes;no;no;;0;yes;0;yes;0;0;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;no;0;;0
Column;Column Name;Description / Remark;Location in Proalpha;Data Type;Format
56;Kopftext1;Header Text, Line 11;V_BELEGKOPF.kopftext;CHARACTER;x(60);
57;Kopftext2;Header Text, Line 12;V_BELEGKOPF.kopftext;CHARACTER;x(60);
58;Kopftext3;Header Text, Line 13;V_BELEGKOPF.kopftext;CHARACTER;x(60);
59;Kopftext4;Header Text, Line 14;V_BELEGKOPF.kopftext;CHARACTER;x(60);
60;Bemerkung1;Remark1;V_BELEGKOPF.bemerkung;CHARACTER;x(60);
61;Bemerkung2;Remark2;V_BELEGKOPF.bemerkung;CHARACTER;x(60);
62;Bemerkung3;Remark3;V_BELEGKOPF.bemerkung;CHARACTER;x(60);
63;Lieferadresse;Ship-To Address;S_LIEFERADRESSE.Lieferadresse;INTEGER;zz9;
64;Rechnungsadresse;Bill-To Address;S_RECHNUNGSADRESSE.RechnungsAdresse;INTEGER;zz9;
65;gültig bis;Valid Until;V_BELEGKOPF.Gueltig_Bis;DATE;99.99.9999;
66;offen;Open;V_BELEGKOPF.Offen;LOGICAL;ja/nein;
67;ÜbertragungsHi;Transfer Reference;V_BelegKopf.UebertrHinweis;LOGICAL;ja/nein;
68;Konfiguration;Configuration;V_BelegKopf.Konfiguration;LOGICAL;ja/nein;
69;Beleg geprüft;Document Checked;V_BelegKopf.BelegGeprueft;LOGICAL;ja/nein;
70;Konzern;Company Group;V_BelegKopf.Konzern;INTEGER;zzzzzzzz;
71;Verband;Association;V_BelegKopf.Verband;INTEGER;zzzzzzzz;
72;Rabatt sichtbar;Discount Type;V_BelegKopf.RabattArt;LOGICAL;sichtbar/verdeckt;
73;steuerfrei;Tax-Free;V_BelegKopf.steuerfrei;LOGICAL;ja/nein;
74;steuerfrei bestät;Tax-Free Exception;V_BelegKopf.steuerfrei_Ausnahme;LOGICAL;ja/nein;
75;SteuerID Empfänger;Tax Identification Number Recipient;V_BelegKopf.TaxID;CHARACTER;x(20);
76;Lieferzeit;Delivery Time;V_BelegKopf.Lieferzeit;INTEGER;zz9;
77;Einheit LZ;Unit (Days/Weeks) of Delivery Time;V_BelegKopf.Lieferzeit_Einheit;LOGICAL;Tage/Wochen;
78;Bollobetrag;Bollo Amount Virtual;V_BelegKopf.I_BolloAmount;DECIMAL;z9.99-;
79;Bollo virtuell;Virtual Setup Bollo;V_BelegKopf.I_VirtualBollo;LOGICAL;ja  /nein;
80;Dokumententyp;Document Type;V_BelegKopf.I_DocumentType;INTEGER;z9;
81;SdI-Zahlungsart;Italian Payment Modes;V_BelegKopf.I_PaymentMode;INTEGER;z9;
82;Steuer verspätet;Tax Liquidation-Relevant on Payment;V_BelegKopf.I_TaxDelayed;LOGICAL;ja  /nein;
83;Steuer Vormonat;Include Tax Amount in Previous Month;V_BelegKopf.I_TaxPrepaid;LOGICAL;ja  /nein;
84;Umweltabgabe;Eco Tax;V_BelegKopf.F_EcoTax;LOGICAL;ja  /nein;
85;zus Regeln1;Additional Rules1;V_BelegKopf.USTax_AddRules;LOGICAL;ja/nein;
86;zus Regeln2;Additional Rules2;V_BelegKopf.USTax_AddRules;LOGICAL;ja/nein;
87;zus Regeln3;Additional Rules3;V_BelegKopf.USTax_AddRules;LOGICAL;ja/nein;
88;zus Regeln4;Additional Rules4;V_BelegKopf.USTax_AddRules;LOGICAL;ja/nein;
89;zus Regeln5;Additional Rules5;V_BelegKopf.USTax_AddRules;LOGICAL;ja/nein;
90;zus Regeln6;Additional Rules6;V_BelegKopf.USTax_AddRules;LOGICAL;ja/nein;
91;Fracht steuerfrei1;Freight Tax-Free1;V_BelegKopf.USTax_FreightExempt;LOGICAL;ja/nein;
92;Fracht steuerfrei2;Freight Tax-Free2;V_BelegKopf.USTax_FreightExempt;LOGICAL;ja/nein;
93;Fracht steuerfrei3;Freight Tax-Free3;V_BelegKopf.USTax_FreightExempt;LOGICAL;ja/nein;
94;Fracht steuerfrei4;Freight Tax-Free4;V_BelegKopf.USTax_FreightExempt;LOGICAL;ja/nein;
95;Fracht steuerfrei5;Freight Tax-Free5;V_BelegKopf.USTax_FreightExempt;LOGICAL;ja/nein;
96;Fracht steuerfrei6;Freight Tax-Free6;V_BelegKopf.USTax_FreightExempt;LOGICAL;ja/nein;
97;Nexus;Nexus;V_BelegKopf.USTax_Nexus;LOGICAL;ja/nein;
98;Zuschlag steuerpfl1;Surcharge Taxable1;V_BelegKopf.USTax_SurchargeTaxable;LOGICAL;ja/nein;
99;Zuschlag steuerpfl2;Surcharge Taxable2;V_BelegKopf.USTax_SurchargeTaxable;LOGICAL;ja/nein;
100;Zuschlag steuerpfl3;Surcharge Taxable3;V_BelegKopf.USTax_SurchargeTaxable;LOGICAL;ja/nein;
101;Zuschlag steuerpfl4;Surcharge Taxable4;V_BelegKopf.USTax_SurchargeTaxable;LOGICAL;ja/nein;
102;Zuschlag steuerpfl5;Surcharge Taxable5;V_BelegKopf.USTax_SurchargeTaxable;LOGICAL;ja/nein;
103;Steuerbetrag1;Tax Amount1;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
104;Steuerbetrag2;Tax Amount2;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
105;Steuerbetrag3;Tax Amount3;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
106;Steuerbetrag4;Tax Amount4;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
107;Steuerbetrag5;Tax Amount5;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
108;Steuerbetrag6;Tax Amount6;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
109;Steuerbetrag7;Tax Amount7;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
110;Steuerbetrag8;Tax Amount8;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
111;Steuerbetrag9;Tax Amount9;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
112;Steuerbetrag10;Tax Amount10;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
113;Steuerbetrag11;Tax Amount11;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
114;Steuertyp;Tax Type;V_BelegKopf.USTax_TaxCategory;INTEGER;9;
115;Steuersatz1;Tax Rate1;V_BelegKopf.USTax_TaxRate;DECIMAL;z9.999999%;
116;Steuersatz2;Tax Rate2;V_BelegKopf.USTax_TaxRate;DECIMAL;z9.999999%;
117;Steuersatz3;Tax Rate3;V_BelegKopf.USTax_TaxRate;DECIMAL;z9.999999%;
118;Steuersatz4;Tax Rate4;V_BelegKopf.USTax_TaxRate;DECIMAL;z9.999999%;
119;Steuersatz5;Tax Rate5;V_BelegKopf.USTax_TaxRate;DECIMAL;z9.999999%;
120;Steuersatz6;Tax Rate6;V_BelegKopf.USTax_TaxRate;DECIMAL;z9.999999%;
121;Delivery Time Slot;;;;;
122;Sammellieferschein;Consolidated Shipping Document;V_BelegKopf.uCI_Sammellieferschein;LOGICAL;SmLi/EzLi;
123;Übern Preise RAPos;Adopt Prices from Blanket Order Line;V_BelegKopf.uCE_AdoptPricesFromBOPos;INTEGER;9;
124;Transportvermerk;Transport Note;V_BelegKopf.uCW_Transportvermerk;CHARACTER;x(40);
125;Terminrestriktion;Date Restriction;V_BelegKopf.uCW_TRestriktion;INTEGER;9;
