FS_Buchung.BuchungsJahr;FS_Buchung.BuchungsPeriode;FS_Kopf.Benutzer;FS_Buchung.BelegDatum;FS_Buchung.BelegNummer;FS_Buchung.Betrag;FS_Buchung.BuchArt;FS_Buchung.BuchungsDatum;FS_Buchung.BuchungsText;FS_Buchung.FW_Betrag;FS_Buchung.Konto;FS_Buchung.SH_Kennung;FS_Buchung.Waehrung;FS_BuchInfo.Konto;FS_BuchInfo.SH_Kennung;SBM_TaxTerritory.SBM_TaxTerritory_ID;FS_BuchInfo.Steuer;FS_Buchung.F_DiscountOnTax;FS_Buchung.F_SpecialAccount;S_F_Journal.S_F_Journal_ID;FS_Buchung.H_CashFlowPrinciple;FS_Buchung.H_InvoiceType;FS_Buchung.H_PettyCashNo;FS_Buchung.H_TaxDate;FS_Buchung.H_TaxPeriod;FS_Buchung.H_TaxYear;FS_BuchInfo.H_TaxBaseEval;FS_BuchInfo.H_TaxEval;FS_Buchung.I_DocumentType;FS_Buchung.I_TaxDelayed;FS_Buchung.I_TaxPrepaid;FS_Buchung.I_TaxRegisterKey;FS_Buchung.I_TaxRegisterKeyDocNo;FS_Buchung.P_Belegnummer;FS_Buchung.P_CashFlowPrinciple;FS_Buchung.P_ExchangeRate;FS_Buchung.P_ExchangeRateFactor;FS_Buchung.P_PostPeriodDate;FS_Buchung.P_PostPeriodExRateDate;FS_Buchung.P_Steuerregister;FS_Buchung.P_TaxPeriodDate;FS_Buchung.P_TaxPeriodExRateDate;FS_BuchInfo.P_BaseAmount;FS_BuchInfo.P_TaxKey
0;0;;?;0;0;;today;;0;0;yes;0;0;yes;;?;yes;0;;no;0;?;today;0;0;0;0;0;no;no;;;0;no;1;1;?;?;;?;?;0;?
Column;Column Name;Description / Remark;Location in Proalpha;Data Type;Format
24;Steuerdatum;Tax Date;FS_Buchung.H_TaxDate;DATE;99.99.9999;
25;Steuerperiode;Tax Period;FS_Buchung.H_TaxPeriod;INTEGER;99;
26;Steuerjahr;Tax Year;FS_Buchung.H_TaxYear;DECIMAL;9999;
27;Steuerbasis bew;Tax Basis Valuated;FS_BuchInfo.H_TaxBaseEval;DECIMAL;zzz,zzz,zz9.99-;
28;Steuer bewertet;Tax Amount Valuated;FS_BuchInfo.H_TaxEval;DECIMAL;zzz,zzz,zz9.99-;
29;Dokumententyp;Document Type;FS_Buchung.I_DocumentType;INTEGER;z9;
30;Steuer verspätet;Tax Liquidation-Relevant on Payment;FS_Buchung.I_TaxDelayed;LOGICAL;ja  /nein;
31;Steuer Vormonat;Include Tax Amount in Previous Month;FS_Buchung.I_TaxPrepaid;LOGICAL;ja  /nein;
32;Steuerregister;Tax Register;FS_Buchung.I_TaxRegisterKey;CHARACTER;x(10);
33;BelegNr StRegister;Document Number Tax Register;FS_Buchung.I_TaxRegisterKeyDocNo;CHARACTER;x(10);
34;interne Fibu-BelNr;Internal FNA Document Number (PL);FS_Buchung.P_Belegnummer;INTEGER;zzzzzzz9;
35;Geldflussprinzip;Cash Flow Principle;FS_Buchung.P_CashFlowPrinciple;LOGICAL;ja  /nein;
36;Fremdwährungskurs;Foreign Currency Exchange Rate;FS_Buchung.P_ExchangeRate;DECIMAL;zz9.999999;
37;Kursfaktor;Exchange Rate Factor;FS_Buchung.P_ExchangeRateFactor;DECIMAL;zz,zz9.99;
38;Periodendatum;Period Date;FS_Buchung.P_PostPeriodDate;DATE;99.99.9999;
39;Kursdatum;Rate Date;FS_Buchung.P_PostPeriodExRateDate;DATE;99.99.9999;
40;Steuerregister;Tax Register;FS_Buchung.P_Steuerregister;CHARACTER;x(12);
41;Steuerdatum;Tax Date;FS_Buchung.P_TaxPeriodDate;DATE;99.99.9999;
42;Steuerkursdatum;Tax Rate Date;FS_Buchung.P_TaxPeriodExRateDate;DATE;99.99.9999;
43;BemessGrundl;Determination Base;FS_BuchInfo.P_BaseAmount;DECIMAL;zzz,zzz,zz9.99-;
44;Steuer BemessGr;Tax Code Determination Base;FS_BuchInfo.P_TaxKey;INTEGER;zz9;
