V_BelegKopf.BelegNummer;V_BelegKopf.AuftragsArt;V_BelegKopf.Belegdatum;V_BelegKopf.Kunde;V_BelegKopf.SBM_ProfitCenter_ID;V_BelegKopf.Empfaenger;V_BelegKopf.Wiedervorlage;V_BelegKopf.Vertragsnummer;V_BelegKopf.Vertragsdatum;V_BelegKopf.Abnahmeverpflichtung;V_BelegKopf.Preisgueltigkeit;S_KoTraeger.Kostentraeger;V_BelegKopf.BelegInfo;V_BelegKopf.BestellDatum;V_BelegKopf.gueltig_ab;V_BelegKopf.gueltig_bis;V_BelegKopf.Sachbearbeiter;V_BelegKopf.LagerOrt;V_BelegKopf.Lagergruppe;V_BelegKopf.VerteilerGruppe;V_BelegKopf.FormularNr;V_BelegKopf.FormularAnzahl;V_BelegKopf.Sprache;V_BelegKopf.Waehrung;V_BelegKopf.MMM_CusRefOrder_ID;V_BelegKopf.LieferBedingung;V_BelegKopf.ZahlungsZiel;V_BelegKopf.Fracht_Skontofaehig;V_BelegKopf.VersandArt;SBM_BusinessCategory.SBM_BusinessCategory_ID;V_BelegKopf.Preisgruppe;V_BelegKopf.Rabattgruppe;V_BelegKopf.Kopftext1;V_BelegKopf.Kopftext2;V_BelegKopf.Kopftext3;V_BelegKopf.Kopftext4;V_BelegKopf.Bemerkung1;V_BelegKopf.Bemerkung2;V_BelegKopf.Bemerkung3;S_LieferAdresse.LieferAdresse;S_RechnungsAdresse.RechnungsAdresse;V_BelegKopf.steuerfrei;V_BelegKopf.steuerfrei_Ausnahme;V_BelegKopf.TaxID;V_BelegKopf.Versendung;V_BelegKopf.F_EcoTax;V_BelegKopf.I_PaymentMode;V_BelegKopf.I_BolloAmount;V_BelegKopf.I_VirtualBollo;V_BelegKopf.I_DocumentType;V_BelegKopf.I_TaxDelayed;V_BelegKopf.I_TaxPrepaid;V_BelegKopf.USTax_AddRules4;V_BelegKopf.USTax_AddRules5;V_BelegKopf.USTax_AddRules6;V_BelegKopf.USTax_AddRules1;V_BelegKopf.USTax_AddRules2;V_BelegKopf.USTax_AddRules3;V_BelegKopf.USTax_FreightExempt4;V_BelegKopf.USTax_FreightExempt5;V_BelegKopf.USTax_FreightExempt6;V_BelegKopf.USTax_FreightExempt1;V_BelegKopf.USTax_FreightExempt2;V_BelegKopf.USTax_FreightExempt3;V_BelegKopf.USTax_Nexus;V_BelegKopf.USTax_SurchargeTaxable4;V_BelegKopf.USTax_SurchargeTaxable5;V_BelegKopf.USTax_SurchargeTaxable1;V_BelegKopf.USTax_SurchargeTaxable2;V_BelegKopf.USTax_SurchargeTaxable3;V_BelegKopf.USTax_TaxAmount4;V_BelegKopf.USTax_TaxAmount5;V_BelegKopf.USTax_TaxAmount6;V_BelegKopf.USTax_TaxAmount7;V_BelegKopf.USTax_TaxAmount8;V_BelegKopf.USTax_TaxAmount9;V_BelegKopf.USTax_TaxAmount10;V_BelegKopf.USTax_TaxAmount11;V_BelegKopf.USTax_TaxAmount1;V_BelegKopf.USTax_TaxAmount2;V_BelegKopf.USTax_TaxAmount3;V_BelegKopf.USTax_TaxCategory;V_BelegKopf.USTax_TaxRate4;V_BelegKopf.USTax_TaxRate5;V_BelegKopf.USTax_TaxRate6;V_BelegKopf.USTax_TaxRate1;V_BelegKopf.USTax_TaxRate2;V_BelegKopf.USTax_TaxRate3;V_BelegKopf.uCI_KommZeit;V_BelegKopf.uCI_KommZeiteinheit;V_BelegKopf.uCE_MRPRelevant;V_BelegKopf.uCE_AdoptPricesFromBOPos
0;;today;0;;;?;;?;?;today;;;?;today;?;;?;0;;0;1;D;0;;0;0;no;0;11;;;;;;;;;;0;0;no;no;;no;no;0;0;yes;0;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;no;0
Column;Column Name;Description / Remark;Location in Proalpha;Data Type;Format
43;steuerfrei bestät;Tax-Free Exception;V_BelegKopf.steuerfrei_Ausnahme;LOGICAL;ja/nein;
44;SteuerID Empfänger;Tax Identification Number Recipient;V_BelegKopf.TaxID;CHARACTER;x(20);
45;Versendung;Shipment;V_BelegKopf.Versendung;LOGICAL;ja/nein;
46;Umweltabgabe;Eco Tax;V_BelegKopf.F_EcoTax;LOGICAL;ja  /nein;
47;SdI-Zahlungsart;Italian Payment Modes;V_BelegKopf.I_PaymentMode;INTEGER;z9;
48;Bollobetrag;Bollo Amount Virtual;V_BelegKopf.I_BolloAmount;DECIMAL;z9.99-;
49;Bollo virtuell;Virtual Setup Bollo;V_BelegKopf.I_VirtualBollo;LOGICAL;ja  /nein;
50;Dokumententyp;Document Type;V_BelegKopf.I_DocumentType;INTEGER;z9;
51;Steuer verspätet;Tax Liquidation-Relevant on Payment;V_BelegKopf.I_TaxDelayed;LOGICAL;ja  /nein;
52;Steuer Vormonat;Include Tax Amount in Previous Month;V_BelegKopf.I_TaxPrepaid;LOGICAL;ja  /nein;
53;zus Regeln1;Additional Rules1;V_BelegKopf.USTax_AddRules;LOGICAL;ja/nein;
54;zus Regeln2;Additional Rules2;V_BelegKopf.USTax_AddRules;LOGICAL;ja/nein;
55;zus Regeln3;Additional Rules3;V_BelegKopf.USTax_AddRules;LOGICAL;ja/nein;
56;zus Regeln4;Additional Rules4;V_BelegKopf.USTax_AddRules;LOGICAL;ja/nein;
57;zus Regeln5;Additional Rules5;V_BelegKopf.USTax_AddRules;LOGICAL;ja/nein;
58;zus Regeln6;Additional Rules6;V_BelegKopf.USTax_AddRules;LOGICAL;ja/nein;
59;Fracht steuerfrei1;Freight Tax-Free1;V_BelegKopf.USTax_FreightExempt;LOGICAL;ja/nein;
60;Fracht steuerfrei2;Freight Tax-Free2;V_BelegKopf.USTax_FreightExempt;LOGICAL;ja/nein;
61;Fracht steuerfrei3;Freight Tax-Free3;V_BelegKopf.USTax_FreightExempt;LOGICAL;ja/nein;
62;Fracht steuerfrei4;Freight Tax-Free4;V_BelegKopf.USTax_FreightExempt;LOGICAL;ja/nein;
63;Fracht steuerfrei5;Freight Tax-Free5;V_BelegKopf.USTax_FreightExempt;LOGICAL;ja/nein;
64;Fracht steuerfrei6;Freight Tax-Free6;V_BelegKopf.USTax_FreightExempt;LOGICAL;ja/nein;
65;Nexus;Nexus;V_BelegKopf.USTax_Nexus;LOGICAL;ja/nein;
66;Zuschlag steuerpfl1;Surcharge Taxable1;V_BelegKopf.USTax_SurchargeTaxable;LOGICAL;ja/nein;
67;Zuschlag steuerpfl2;Surcharge Taxable2;V_BelegKopf.USTax_SurchargeTaxable;LOGICAL;ja/nein;
68;Zuschlag steuerpfl3;Surcharge Taxable3;V_BelegKopf.USTax_SurchargeTaxable;LOGICAL;ja/nein;
69;Zuschlag steuerpfl4;Surcharge Taxable4;V_BelegKopf.USTax_SurchargeTaxable;LOGICAL;ja/nein;
70;Zuschlag steuerpfl5;Surcharge Taxable5;V_BelegKopf.USTax_SurchargeTaxable;LOGICAL;ja/nein;
71;Steuerbetrag1;Tax Amount1;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
72;Steuerbetrag2;Tax Amount2;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
73;Steuerbetrag3;Tax Amount3;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
74;Steuerbetrag4;Tax Amount4;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
75;Steuerbetrag5;Tax Amount5;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
76;Steuerbetrag6;Tax Amount6;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
77;Steuerbetrag7;Tax Amount7;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
78;Steuerbetrag8;Tax Amount8;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
79;Steuerbetrag9;Tax Amount9;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
80;Steuerbetrag10;Tax Amount10;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
81;Steuerbetrag11;Tax Amount11;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
82;Steuertyp;Tax Type;V_BelegKopf.USTax_TaxCategory;INTEGER;9;
83;Steuersatz1;Tax Rate1;V_BelegKopf.USTax_TaxRate;DECIMAL;z9.999999%;
84;Steuersatz2;Tax Rate2;V_BelegKopf.USTax_TaxRate;DECIMAL;z9.999999%;
85;Steuersatz3;Tax Rate3;V_BelegKopf.USTax_TaxRate;DECIMAL;z9.999999%;
86;Steuersatz4;Tax Rate4;V_BelegKopf.USTax_TaxRate;DECIMAL;z9.999999%;
87;Steuersatz5;Tax Rate5;V_BelegKopf.USTax_TaxRate;DECIMAL;z9.999999%;
88;Steuersatz6;Tax Rate6;V_BelegKopf.USTax_TaxRate;DECIMAL;z9.999999%;
89;Kommissionierzeit;Staging Time;V_BelegKopf.uCI_KommZeit;INTEGER;zzzzz9;
90;ZE KommZeit;Time Unit for Staging Time;V_BelegKopf.uCI_KommZeiteinheit;CHARACTER;9;
91;Dispofreigabe;For MRP;V_BelegKopf.uCE_MRPRelevant;LOGICAL;ja/nein;
92;Übern Preise RAPos;Adopt Prices from Blanket Order Line;V_BelegKopf.uCE_AdoptPricesFromBOPos;INTEGER;9;
