V_BelegKopf.BelegNummer;V_BelegKopf.AuftragsArt;V_BelegKopf.Belegdatum;V_BelegKopf.Kunde;V_BelegKopf.SBM_ProfitCenter_ID;V_BelegKopf.Empfaenger;V_BelegKopf.Wiedervorlage;V_BelegKopf.Vertragsnummer;V_BelegKopf.Vertragsdatum;V_BelegKopf.Abnahmeverpflichtung;V_BelegKopf.Preisgueltigkeit;V_BelegKopf.BelegInfo;V_BelegKopf.BestellDatum;V_BelegKopf.gueltig_ab;V_BelegKopf.gueltig_bis;V_BelegKopf.Sachbearbeiter;V_BelegKopf.LagerOrt;V_BelegKopf.Lagergruppe;V_BelegKopf.ConsigStorAr;V_BelegKopf.VerteilerGruppe;V_BelegKopf.FormularNr;V_BelegKopf.FormularAnzahl;V_BelegKopf.Sprache;V_BelegKopf.Waehrung;V_BelegKopf.MMM_CusRefOrder_ID;JBT_Project.Projekt;V_BelegKopf.LieferBedingung;V_BelegKopf.ZahlungsZiel;V_BelegKopf.Valutadatum;V_BelegKopf.Valutatage;V_BelegKopf.ZahlungsArt;V_BelegKopf.ZuschlBez1;V_BelegKopf.ZuschlBez2;V_BelegKopf.ZuschlBez3;V_BelegKopf.ZuschlBez4;V_BelegKopf.ZuschlBez5;V_BelegKopf.Zuschlag1;V_BelegKopf.Zuschlag2;V_BelegKopf.Zuschlag3;V_BelegKopf.Zuschlag4;V_BelegKopf.proz_Zuschlag;V_BelegKopf.Zuschlag_Skontofaehig;V_BelegKopf.Fracht_Skontofaehig;V_BelegKopf.Abrufverfahren;V_BelegKopf.LAB;V_BelegKopf.dispoLAB;V_BelegKopf.dispoLV;V_BelegKopf.FAB;V_BelegKopf.dispoFAB;V_BelegKopf.JiT;V_BelegKopf.dispoJiT;V_BelegKopf.dispoTeil;V_BelegKopf.AutoArchiv;V_BelegKopf.GruppeLA;V_BelegKopf.FillUpTU;V_BelegKopf.CalculationTransit;V_BelegKopf.DFULieferschein;V_BelegKopf.LSsenden;V_BelegKopf.DFURechnung;V_BelegKopf.DFUGutschriftenanzeige;V_BelegKopf.PPSAuftragLAB;V_BelegKopf.FertigungsFreigabe;V_BelegKopf.PPSAuftragFAB;V_BelegKopf.PPSAuftragJiT;V_BelegKopf.Kommissionieren;V_BelegKopf.KommFreigabe;V_BelegKopf.FormularNrAbruf;V_BelegKopf.FormularNrFAB;V_BelegKopf.FormularNrJiT;V_BelegKopf.FormularNrLT;V_BelegKopf.VersandArt;SBM_BusinessCategory.SBM_BusinessCategory_ID;V_BelegKopf.Preisgruppe;V_BelegKopf.Rabattgruppe;V_BelegKopf.Lieferant;V_BelegKopf.TransportPartnerID;V_BelegKopf.Carrier;V_BelegKopf.LorryType;V_BelegKopf.MeansOfTransport;V_BelegKopf.MeansOfTransportNo;V_BelegKopf.Kopftext1;V_BelegKopf.Kopftext2;V_BelegKopf.Kopftext3;V_BelegKopf.Kopftext4;V_BelegKopf.Bemerkung1;V_BelegKopf.Bemerkung2;V_BelegKopf.Bemerkung3;S_LieferAdresse.LieferAdresse;S_RechnungsAdresse.RechnungsAdresse;V_BelegKopf.steuerfrei;V_BelegKopf.steuerfrei_Ausnahme;V_BelegKopf.TaxID;V_BelegKopf.Versendung;S_KoTraeger.Kostentraeger;V_BelegKopf.Konzern;V_BelegKopf.Verband;V_BelegKopf.RabattArt;V_BelegKopf.Schlussrechnung;V_BelegKopf.gedruckt;V_BelegKopf.UebertrHinweis;V_BelegKopf.Transportzeit;V_BelegKopf.Zeiteinheit;V_BelegKopf.I_BolloAmount;V_BelegKopf.I_VirtualBollo;V_BelegKopf.I_DocumentType;V_BelegKopf.I_PaymentMode;V_BelegKopf.I_TaxDelayed;V_BelegKopf.I_TaxPrepaid;V_BelegKopf.F_EcoTax;V_BelegKopf.USTax_AddRules4;V_BelegKopf.USTax_AddRules5;V_BelegKopf.USTax_AddRules6;V_BelegKopf.USTax_AddRules1;V_BelegKopf.USTax_AddRules2;V_BelegKopf.USTax_AddRules3;V_BelegKopf.USTax_FreightExempt4;V_BelegKopf.USTax_FreightExempt5;V_BelegKopf.USTax_FreightExempt6;V_BelegKopf.USTax_FreightExempt1;V_BelegKopf.USTax_FreightExempt2;V_BelegKopf.USTax_FreightExempt3;V_BelegKopf.USTax_Nexus;V_BelegKopf.USTax_SurchargeTaxable4;V_BelegKopf.USTax_SurchargeTaxable5;V_BelegKopf.USTax_SurchargeTaxable1;V_BelegKopf.USTax_SurchargeTaxable2;V_BelegKopf.USTax_SurchargeTaxable3;V_BelegKopf.USTax_TaxAmount4;V_BelegKopf.USTax_TaxAmount5;V_BelegKopf.USTax_TaxAmount6;V_BelegKopf.USTax_TaxAmount7;V_BelegKopf.USTax_TaxAmount8;V_BelegKopf.USTax_TaxAmount9;V_BelegKopf.USTax_TaxAmount10;V_BelegKopf.USTax_TaxAmount11;V_BelegKopf.USTax_TaxAmount1;V_BelegKopf.USTax_TaxAmount2;V_BelegKopf.USTax_TaxAmount3;V_BelegKopf.USTax_TaxCategory;V_BelegKopf.USTax_TaxRate4;V_BelegKopf.USTax_TaxRate5;V_BelegKopf.USTax_TaxRate6;V_BelegKopf.USTax_TaxRate1;V_BelegKopf.USTax_TaxRate2;V_BelegKopf.USTax_TaxRate3;V_BelegKopf.uCA_CalcTransQuantity;V_BelegKopf.uCA_Lieferstatus;V_BelegKopf.uCA_RegardOrderMultiple;V_BelegKopf.uGSAPreistoleranzUnterProz;V_BelegKopf.uGSAPreistoleranzOberProz;V_BelegKopf.uGSAPreistoleranzUnterAbs;V_BelegKopf.uGSAPreistoleranzOberAbs;V_BelegKopf.uCA_SingularizePackaging;V_BelegKopf.uCI_KommZeit;V_BelegKopf.uCI_KommZeiteinheit;V_BelegKopf.uCI_CalcDeliveryTime;V_BelegKopf.uCI_Nullmenge;V_BelegKopf.uCW_Transportvermerk;V_BelegKopf.uCW_TRestriktion;V_BelegKopf.uCE_AdoptPricesFromBOPos
0;;today;0;;;?;;?;?;today;;?;today;?;;?;0;?;;0;1;D;0;;;0;0;?;0;0;;;;;;0;0;0;0;0;no;no;2;yes;yes;no;no;no;no;no;no;no;no;no;1;no;yes;no;no;no;0;no;no;no;0;0;0;0;0;0;11;;;0;;;0;0;;;;;;;;;0;0;no;no;;no;;0;0;yes;no;no;no;0;4;0;yes;0;0;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;yes;no;0;0;0;0;no;0;4;3;no;;0;0
Column;Column Name;Description / Remark;Location in Proalpha;Data Type;Format
69;FormularNr JIT;Form No. JIT;V_BelegKopf.FormularNrJiT;INTEGER;z9;
70;FormularNr LT;Form# CC;V_BelegKopf.FormularNrLT;INTEGER;z9;
71;Versandart;Shipping Type;V_BelegKopf.VersandArt;INTEGER;zz9;
72;Geschäftsart;Key Business Category Intrastat;SBM_BusinessCategory.SBM_BusinessCategory_ID;INTEGER;99;
73;Preisliste;Price Group;V_BelegKopf.Preisgruppe;CHARACTER;x(6);
74;Rabattgruppe;Discount Group;V_BelegKopf.Rabattgruppe;CHARACTER;x(6);
75;Lieferant;Supplier;V_BelegKopf.Lieferant;INTEGER;zzzzzzzz;
76;Transportpartner;Transport Partner Number;V_BelegKopf.TransportPartnerID;CHARACTER;x(20);
77;Frachtführername;Carrier Name;V_BelegKopf.Carrier;CHARACTER;x(80);
78;LKW-Art;Truck Type;V_BelegKopf.LorryType;INTEGER;z9;
79;Transportmittel;Means of Transport;V_BelegKopf.MeansOfTransport;INTEGER;z9;
80;TransportmittelNr;Means of Transport Number;V_BelegKopf.MeansOfTransportNo;CHARACTER;x(25);
81;Kopftext1;Header Text, Line 11;V_BelegKopf.Kopftext;CHARACTER;x(60);
82;Kopftext2;Header Text, Line 12;V_BelegKopf.Kopftext;CHARACTER;x(60);
83;Kopftext3;Header Text, Line 13;V_BelegKopf.Kopftext;CHARACTER;x(60);
84;Kopftext4;Header Text, Line 14;V_BelegKopf.Kopftext;CHARACTER;x(60);
85;Bemerkung1;Remark1;V_BelegKopf.Bemerkung;CHARACTER;x(60);
86;Bemerkung2;Remark2;V_BelegKopf.Bemerkung;CHARACTER;x(60);
87;Bemerkung3;Remark3;V_BelegKopf.Bemerkung;CHARACTER;x(60);
88;Lieferadresse;Ship-To Address;S_LieferAdresse.LieferAdresse;INTEGER;zz9;
89;Rechnungsadresse;Bill-To Address;S_RechnungsAdresse.RechnungsAdresse;INTEGER;zz9;
90;steuerfrei;Tax-Free;V_BelegKopf.steuerfrei;LOGICAL;ja/nein;
91;steuerfrei bestät;Tax-Free Exception;V_BelegKopf.steuerfrei_Ausnahme;LOGICAL;ja/nein;
92;SteuerID Empfänger;Tax Identification Number Recipient;V_BelegKopf.TaxID;CHARACTER;x(20);
93;Versendung;Shipment;V_BelegKopf.Versendung;LOGICAL;ja/nein;
94;Kostenträger;Cost Object;S_KoTraeger.Kostentraeger;CHARACTER;x(20);
95;Konzern;Company Group;V_BelegKopf.Konzern;INTEGER;zzzzzzzz;
96;Verband;Association;V_BelegKopf.Verband;INTEGER;zzzzzzzz;
97;Rabatt sichtbar;Discount Type;V_BelegKopf.RabattArt;LOGICAL;sichtbar/verdeckt;
98;Schlussrechnung;Final Invoice;V_BelegKopf.Schlussrechnung;LOGICAL;ja/nein;
99;Beleg gedruckt;Printed;V_BelegKopf.gedruckt;LOGICAL;ja/nein;
100;ÜbertragungsHi;Transfer Reference;V_BelegKopf.UebertrHinweis;LOGICAL;ja/nein;
101;Transportzeit;Transport Time;V_BelegKopf.Transportzeit;INTEGER;zzzzz9;
102;Zeiteinheit tt;Time Unit;V_BelegKopf.Zeiteinheit;CHARACTER;9;
103;Bollobetrag;Bollo Amount Virtual;V_BelegKopf.I_BolloAmount;DECIMAL;z9.99-;
104;Bollo virtuell;Virtual Setup Bollo;V_BelegKopf.I_VirtualBollo;LOGICAL;ja  /nein;
105;Dokumententyp;Document Type;V_BelegKopf.I_DocumentType;INTEGER;z9;
106;SdI-Zahlungsart;Italian Payment Modes;V_BelegKopf.I_PaymentMode;INTEGER;z9;
107;Steuer verspätet;Tax Liquidation-Relevant on Payment;V_BelegKopf.I_TaxDelayed;LOGICAL;ja  /nein;
108;Steuer Vormonat;Include Tax Amount in Previous Month;V_BelegKopf.I_TaxPrepaid;LOGICAL;ja  /nein;
109;Umweltabgabe;Eco Tax;V_BelegKopf.F_EcoTax;LOGICAL;ja  /nein;
110;zus Regeln1;Additional Rules1;V_BelegKopf.USTax_AddRules;LOGICAL;ja/nein;
111;zus Regeln2;Additional Rules2;V_BelegKopf.USTax_AddRules;LOGICAL;ja/nein;
112;zus Regeln3;Additional Rules3;V_BelegKopf.USTax_AddRules;LOGICAL;ja/nein;
113;zus Regeln4;Additional Rules4;V_BelegKopf.USTax_AddRules;LOGICAL;ja/nein;
114;zus Regeln5;Additional Rules5;V_BelegKopf.USTax_AddRules;LOGICAL;ja/nein;
115;zus Regeln6;Additional Rules6;V_BelegKopf.USTax_AddRules;LOGICAL;ja/nein;
116;Fracht steuerfrei1;Freight Tax-Free1;V_BelegKopf.USTax_FreightExempt;LOGICAL;ja/nein;
117;Fracht steuerfrei2;Freight Tax-Free2;V_BelegKopf.USTax_FreightExempt;LOGICAL;ja/nein;
118;Fracht steuerfrei3;Freight Tax-Free3;V_BelegKopf.USTax_FreightExempt;LOGICAL;ja/nein;
119;Fracht steuerfrei4;Freight Tax-Free4;V_BelegKopf.USTax_FreightExempt;LOGICAL;ja/nein;
120;Fracht steuerfrei5;Freight Tax-Free5;V_BelegKopf.USTax_FreightExempt;LOGICAL;ja/nein;
121;Fracht steuerfrei6;Freight Tax-Free6;V_BelegKopf.USTax_FreightExempt;LOGICAL;ja/nein;
122;Nexus;Nexus;V_BelegKopf.USTax_Nexus;LOGICAL;ja/nein;
123;Zuschlag steuerpfl1;Surcharge Taxable1;V_BelegKopf.USTax_SurchargeTaxable;LOGICAL;ja/nein;
124;Zuschlag steuerpfl2;Surcharge Taxable2;V_BelegKopf.USTax_SurchargeTaxable;LOGICAL;ja/nein;
125;Zuschlag steuerpfl3;Surcharge Taxable3;V_BelegKopf.USTax_SurchargeTaxable;LOGICAL;ja/nein;
126;Zuschlag steuerpfl4;Surcharge Taxable4;V_BelegKopf.USTax_SurchargeTaxable;LOGICAL;ja/nein;
127;Zuschlag steuerpfl5;Surcharge Taxable5;V_BelegKopf.USTax_SurchargeTaxable;LOGICAL;ja/nein;
128;Steuerbetrag1;Tax Amount1;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
129;Steuerbetrag2;Tax Amount2;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
130;Steuerbetrag3;Tax Amount3;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
131;Steuerbetrag4;Tax Amount4;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
132;Steuerbetrag5;Tax Amount5;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
133;Steuerbetrag6;Tax Amount6;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
134;Steuerbetrag7;Tax Amount7;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
135;Steuerbetrag8;Tax Amount8;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
136;Steuerbetrag9;Tax Amount9;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
137;Steuerbetrag10;Tax Amount10;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
138;Steuerbetrag11;Tax Amount11;V_BelegKopf.USTax_TaxAmount;DECIMAL;zzz,zzz,zz9.99-;
139;Steuertyp;Tax Type;V_BelegKopf.USTax_TaxCategory;INTEGER;9;
140;Steuersatz1;Tax Rate1;V_BelegKopf.USTax_TaxRate;DECIMAL;z9.999999%;
141;Steuersatz2;Tax Rate2;V_BelegKopf.USTax_TaxRate;DECIMAL;z9.999999%;
142;Steuersatz3;Tax Rate3;V_BelegKopf.USTax_TaxRate;DECIMAL;z9.999999%;
143;Steuersatz4;Tax Rate4;V_BelegKopf.USTax_TaxRate;DECIMAL;z9.999999%;
144;Steuersatz5;Tax Rate5;V_BelegKopf.USTax_TaxRate;DECIMAL;z9.999999%;
145;Steuersatz6;Tax Rate6;V_BelegKopf.USTax_TaxRate;DECIMAL;z9.999999%;
146;TransitMng akn;Refresh Transit Quantity;V_BelegKopf.uCA_CalcTransQuantity;LOGICAL;ja/nein;
